OTU,shift,Day,Treatment
OTU.4051,,3,13CXPS
OTU.4050,,3,13CXPS
OTU.2747,0.018241369896768278,3,13CXPS
OTU.2746,,3,13CXPS
OTU.5908,,3,13CXPS
OTU.5909,,3,13CXPS
OTU.5902,,3,13CXPS
OTU.5903,-0.014498936216818192,3,13CXPS
OTU.5900,,3,13CXPS
OTU.5901,,3,13CXPS
OTU.5906,0.01819958282166656,3,13CXPS
OTU.5907,,3,13CXPS
OTU.5904,,3,13CXPS
OTU.5905,,3,13CXPS
OTU.908,0.016988982132527086,3,13CXPS
OTU.909,-0.01595533935237392,3,13CXPS
OTU.678,0.005213889534610994,3,13CXPS
OTU.679,-0.03441621272658457,3,13CXPS
OTU.674,-0.0006584379558793874,3,13CXPS
OTU.675,-0.0003323779111734648,3,13CXPS
OTU.676,-0.0028586731045099345,3,13CXPS
OTU.677,0.000813998597293697,3,13CXPS
OTU.670,,3,13CXPS
OTU.671,-0.0048664398581119706,3,13CXPS
OTU.672,0.0027179494768969636,3,13CXPS
OTU.673,-0.0018913965586282444,3,13CXPS
OTU.2882,-0.007634197934442533,3,13CXPS
OTU.5363,,3,13CXPS
OTU.5360,,3,13CXPS
OTU.3085,,3,13CXPS
OTU.3084,,3,13CXPS
OTU.3087,,3,13CXPS
OTU.3086,,3,13CXPS
OTU.3081,,3,13CXPS
OTU.3080,,3,13CXPS
OTU.3083,,3,13CXPS
OTU.3082,,3,13CXPS
OTU.2886,,3,13CXPS
OTU.3089,,3,13CXPS
OTU.3088,,3,13CXPS
OTU.5367,,3,13CXPS
OTU.5364,,3,13CXPS
OTU.5365,,3,13CXPS
OTU.2888,,3,13CXPS
OTU.5369,,3,13CXPS
OTU.2254,-0.05178941997849629,3,13CXPS
OTU.4619,,3,13CXPS
OTU.4618,0.021037291472830733,3,13CXPS
OTU.4611,,3,13CXPS
OTU.4610,,3,13CXPS
OTU.4613,,3,13CXPS
OTU.4612,,3,13CXPS
OTU.4615,,3,13CXPS
OTU.4614,0.005060964466526707,3,13CXPS
OTU.4617,-0.008816591487649461,3,13CXPS
OTU.4616,,3,13CXPS
OTU.2743,,3,13CXPS
OTU.2903,,3,13CXPS
OTU.5222,,3,13CXPS
OTU.2901,,3,13CXPS
OTU.5220,-0.027036252335843836,3,13CXPS
OTU.5227,,3,13CXPS
OTU.5226,,3,13CXPS
OTU.5225,-0.03622794012129549,3,13CXPS
OTU.5224,,3,13CXPS
OTU.5229,-0.0011950227676591485,3,13CXPS
OTU.5228,,3,13CXPS
OTU.357,0.006474918986029143,3,13CXPS
OTU.356,-0.011541559947884972,3,13CXPS
OTU.355,-0.03043822028310661,3,13CXPS
OTU.354,-0.008583033588064337,3,13CXPS
OTU.353,-0.012037341185196393,3,13CXPS
OTU.352,-0.004003906544356894,3,13CXPS
OTU.351,-0.0009607123286070607,3,13CXPS
OTU.4509,,3,13CXPS
OTU.350,-0.006991823773649042,3,13CXPS
OTU.4508,,3,13CXPS
OTU.177,-0.0007904046771045614,3,13CXPS
OTU.3478,,3,13CXPS
OTU.3479,,3,13CXPS
OTU.176,0.004510462369241575,3,13CXPS
OTU.3474,,3,13CXPS
OTU.3475,,3,13CXPS
OTU.3476,,3,13CXPS
OTU.3477,,3,13CXPS
OTU.3470,,3,13CXPS
OTU.3471,,3,13CXPS
OTU.3472,,3,13CXPS
OTU.3473,-0.001813510459359513,3,13CXPS
OTU.4505,,3,13CXPS
OTU.4504,,3,13CXPS
OTU.226,-0.0007592412246992808,3,13CXPS
OTU.4507,,3,13CXPS
OTU.1768,,3,13CXPS
OTU.1026,,3,13CXPS
OTU.249,-0.006030429707386542,3,13CXPS
OTU.248,-0.0030277541616960946,3,13CXPS
OTU.245,-0.0074430470888133815,3,13CXPS
OTU.244,0.012410655797128411,3,13CXPS
OTU.247,0.0062003236752021795,3,13CXPS
OTU.246,-0.0009130238862162798,3,13CXPS
OTU.241,0.015584871994011262,3,13CXPS
OTU.240,0.007955125102776739,3,13CXPS
OTU.2102,,3,13CXPS
OTU.1020,-0.0012453138866970193,3,13CXPS
OTU.5461,,3,13CXPS
OTU.1023,,3,13CXPS
OTU.5460,,3,13CXPS
OTU.2039,0.0037566050988495636,3,13CXPS
OTU.1022,,3,13CXPS
OTU.5463,,3,13CXPS
OTU.3690,,3,13CXPS
OTU.3691,,3,13CXPS
OTU.3692,,3,13CXPS
OTU.2302,,3,13CXPS
OTU.3694,,3,13CXPS
OTU.3695,,3,13CXPS
OTU.3696,,3,13CXPS
OTU.3697,,3,13CXPS
OTU.3698,,3,13CXPS
OTU.2305,-0.0021554493864115454,3,13CXPS
OTU.2304,,3,13CXPS
OTU.179,0.008412958203527943,3,13CXPS
OTU.2038,,3,13CXPS
OTU.178,0.002232128752557516,3,13CXPS
OTU.3877,,3,13CXPS
OTU.5431,,3,13CXPS
OTU.2037,0.0005421233954567839,3,13CXPS
OTU.2107,,3,13CXPS
OTU.2036,,3,13CXPS
OTU.2106,,3,13CXPS
OTU.1832,,3,13CXPS
OTU.1833,-0.004424939954007057,3,13CXPS
OTU.1830,-0.0293629558534394,3,13CXPS
OTU.1831,-0.040357069551487657,3,13CXPS
OTU.1836,0.01200516782763561,3,13CXPS
OTU.1837,0.005612122600411551,3,13CXPS
OTU.1834,-0.014537157868707684,3,13CXPS
OTU.1835,0.048829910869423454,3,13CXPS
OTU.1838,,3,13CXPS
OTU.1839,,3,13CXPS
OTU.2034,0.00985346923362762,3,13CXPS
OTU.2121,,3,13CXPS
OTU.2120,,3,13CXPS
OTU.2123,-0.013381902864173512,3,13CXPS
OTU.2122,,3,13CXPS
OTU.2125,,3,13CXPS
OTU.2124,,3,13CXPS
OTU.2127,,3,13CXPS
OTU.2126,,3,13CXPS
OTU.2129,,3,13CXPS
OTU.2128,-0.02193202286889595,3,13CXPS
OTU.5941,,3,13CXPS
OTU.2033,0.034371857186677124,3,13CXPS
OTU.5436,,3,13CXPS
OTU.2032,,3,13CXPS
OTU.2031,0.007022276922439286,3,13CXPS
OTU.2378,0.011276795008354767,3,13CXPS
OTU.2030,,3,13CXPS
OTU.4404,,3,13CXPS
OTU.4405,-0.004861279275917507,3,13CXPS
OTU.4406,,3,13CXPS
OTU.4407,,3,13CXPS
OTU.4400,,3,13CXPS
OTU.4401,,3,13CXPS
OTU.4402,,3,13CXPS
OTU.4403,,3,13CXPS
OTU.4408,,3,13CXPS
OTU.4409,0.01753859510040634,3,13CXPS
OTU.3997,,3,13CXPS
OTU.3996,,3,13CXPS
OTU.3995,,3,13CXPS
OTU.3994,,3,13CXPS
OTU.3993,,3,13CXPS
OTU.3992,,3,13CXPS
OTU.3991,,3,13CXPS
OTU.3990,,3,13CXPS
OTU.3999,,3,13CXPS
OTU.3998,,3,13CXPS
OTU.1229,,3,13CXPS
OTU.1228,0.02166502792048486,3,13CXPS
OTU.1227,-0.008174847922938211,3,13CXPS
OTU.5437,-0.012730438111157927,3,13CXPS
OTU.1225,0.014392932248857848,3,13CXPS
OTU.1224,-0.0011665162202914026,3,13CXPS
OTU.1223,,3,13CXPS
OTU.1222,0.012872514341872199,3,13CXPS
OTU.1221,,3,13CXPS
OTU.1220,0.001788893242777423,3,13CXPS
OTU.5798,,3,13CXPS
OTU.5797,,3,13CXPS
OTU.5796,,3,13CXPS
OTU.5795,-0.031952944411976825,3,13CXPS
OTU.5794,,3,13CXPS
OTU.5376,,3,13CXPS
OTU.5793,,3,13CXPS
OTU.5792,,3,13CXPS
OTU.4075,,3,13CXPS
OTU.4074,,3,13CXPS
OTU.4077,,3,13CXPS
OTU.4076,,3,13CXPS
OTU.4071,,3,13CXPS
OTU.4070,,3,13CXPS
OTU.4073,,3,13CXPS
OTU.4072,,3,13CXPS
OTU.223,-0.0009149000589490086,3,13CXPS
OTU.4079,,3,13CXPS
OTU.4078,,3,13CXPS
OTU.2370,,3,13CXPS
OTU.388,-0.005885629248492563,3,13CXPS
OTU.389,-0.0005122328225970474,3,13CXPS
OTU.2371,,3,13CXPS
OTU.380,0.0008872437217861684,3,13CXPS
OTU.381,0.0016196313052698752,3,13CXPS
OTU.382,,3,13CXPS
OTU.383,0.008959390930101119,3,13CXPS
OTU.384,-0.004549877706696348,3,13CXPS
OTU.385,0.0015837146305268668,3,13CXPS
OTU.386,-0.003889279525354228,3,13CXPS
OTU.387,0.013528627275623206,3,13CXPS
OTU.656,-0.016410702403025557,3,13CXPS
OTU.657,-0.009621755619663164,3,13CXPS
OTU.654,0.006951562621970053,3,13CXPS
OTU.655,0.019041073892495763,3,13CXPS
OTU.652,0.002278450060109183,3,13CXPS
OTU.653,0.005486439936621235,3,13CXPS
OTU.650,-0.014042474864580878,3,13CXPS
OTU.651,-0.001470562872284864,3,13CXPS
OTU.658,-0.04874728614860491,3,13CXPS
OTU.659,0.007303713743634255,3,13CXPS
OTU.4679,-0.023998774699946823,3,13CXPS
OTU.4678,,3,13CXPS
OTU.4677,0.03345918495067868,3,13CXPS
OTU.4676,,3,13CXPS
OTU.4675,,3,13CXPS
OTU.4674,,3,13CXPS
OTU.4673,,3,13CXPS
OTU.4672,,3,13CXPS
OTU.4671,,3,13CXPS
OTU.4670,,3,13CXPS
OTU.5678,,3,13CXPS
OTU.5679,,3,13CXPS
OTU.5670,-0.013353479226475118,3,13CXPS
OTU.5671,0.022615231271230885,3,13CXPS
OTU.5672,,3,13CXPS
OTU.5673,,3,13CXPS
OTU.5674,,3,13CXPS
OTU.5675,,3,13CXPS
OTU.5676,,3,13CXPS
OTU.5677,,3,13CXPS
OTU.2640,,3,13CXPS
OTU.2929,,3,13CXPS
OTU.2928,,3,13CXPS
OTU.2641,,3,13CXPS
OTU.5201,,3,13CXPS
OTU.5200,,3,13CXPS
OTU.5203,,3,13CXPS
OTU.5202,,3,13CXPS
OTU.5205,,3,13CXPS
OTU.5204,,3,13CXPS
OTU.5207,,3,13CXPS
OTU.5206,,3,13CXPS
OTU.4568,,3,13CXPS
OTU.3452,,3,13CXPS
OTU.3453,,3,13CXPS
OTU.3450,,3,13CXPS
OTU.3451,,3,13CXPS
OTU.3456,,3,13CXPS
OTU.3457,-0.029421929730227614,3,13CXPS
OTU.3454,,3,13CXPS
OTU.3455,,3,13CXPS
OTU.3328,,3,13CXPS
OTU.3329,,3,13CXPS
OTU.3458,-0.005550219973668558,3,13CXPS
OTU.3459,,3,13CXPS
OTU.1780,,3,13CXPS
OTU.1781,,3,13CXPS
OTU.1782,,3,13CXPS
OTU.1783,,3,13CXPS
OTU.1784,,3,13CXPS
OTU.1785,,3,13CXPS
OTU.1786,,3,13CXPS
OTU.1787,,3,13CXPS
OTU.1788,0.03781019175084488,3,13CXPS
OTU.1789,,3,13CXPS
OTU.1719,-0.00372740487355383,3,13CXPS
OTU.822,,3,13CXPS
OTU.1718,,3,13CXPS
OTU.238,-0.00497703890351997,3,13CXPS
OTU.4948,,3,13CXPS
OTU.1340,,3,13CXPS
OTU.4261,,3,13CXPS
OTU.4262,,3,13CXPS
OTU.1713,-0.004825782391217892,3,13CXPS
OTU.1343,-0.034833714441983465,3,13CXPS
OTU.4944,,3,13CXPS
OTU.4264,,3,13CXPS
OTU.1711,,3,13CXPS
OTU.1345,0.01248430788578303,3,13CXPS
OTU.4946,,3,13CXPS
OTU.4266,,3,13CXPS
OTU.1717,,3,13CXPS
OTU.4267,,3,13CXPS
OTU.1710,0.023361351785315065,3,13CXPS
OTU.4268,,3,13CXPS
OTU.1715,-0.006161803189159043,3,13CXPS
OTU.4269,,3,13CXPS
OTU.4942,,3,13CXPS
OTU.2323,0.03295119203897645,3,13CXPS
OTU.2322,-0.028010059561397016,3,13CXPS
OTU.2321,,3,13CXPS
OTU.2320,-0.0001063605279849611,3,13CXPS
OTU.2327,0.006051450980295581,3,13CXPS
OTU.2326,,3,13CXPS
OTU.2325,,3,13CXPS
OTU.2324,,3,13CXPS
OTU.2499,,3,13CXPS
OTU.2498,-0.01652402350002924,3,13CXPS
OTU.2329,,3,13CXPS
OTU.2328,,3,13CXPS
OTU.5569,,3,13CXPS
OTU.1716,,3,13CXPS
OTU.2244,,3,13CXPS
OTU.2245,,3,13CXPS
OTU.2710,-0.04364220384860862,3,13CXPS
OTU.2711,,3,13CXPS
OTU.2240,,3,13CXPS
OTU.2717,-0.0025790411817907533,3,13CXPS
OTU.2147,0.007911201700070647,3,13CXPS
OTU.2146,0.02395646799257478,3,13CXPS
OTU.2145,,3,13CXPS
OTU.2144,,3,13CXPS
OTU.2143,,3,13CXPS
OTU.2142,,3,13CXPS
OTU.2141,-0.01132902438012473,3,13CXPS
OTU.2140,-0.019680857938582985,3,13CXPS
OTU.2715,,3,13CXPS
OTU.2149,0.023555201036066675,3,13CXPS
OTU.2148,-0.03424742501335687,3,13CXPS
OTU.1714,,3,13CXPS
OTU.4794,,3,13CXPS
OTU.4795,,3,13CXPS
OTU.4796,,3,13CXPS
OTU.4797,,3,13CXPS
OTU.4790,,3,13CXPS
OTU.4791,,3,13CXPS
OTU.4792,,3,13CXPS
OTU.4793,,3,13CXPS
OTU.4798,0.0073344924660818656,3,13CXPS
OTU.4799,,3,13CXPS
OTU.1148,-0.012737605609804747,3,13CXPS
OTU.1149,0.005206618912692917,3,13CXPS
OTU.1142,0.0071968194470197755,3,13CXPS
OTU.1143,0.006148207510331627,3,13CXPS
OTU.1140,-0.0221596723053743,3,13CXPS
OTU.1141,-0.02492789781534288,3,13CXPS
OTU.1146,,3,13CXPS
OTU.1147,0.011452514856353346,3,13CXPS
OTU.1144,0.03976774139861439,3,13CXPS
OTU.1145,-0.051547960619992894,3,13CXPS
OTU.1205,-0.03507875946141947,3,13CXPS
OTU.1204,,3,13CXPS
OTU.1207,-0.0028297720390140224,3,13CXPS
OTU.1206,-0.03682507425431214,3,13CXPS
OTU.1201,0.010441817409183374,3,13CXPS
OTU.1200,-0.027191340505239747,3,13CXPS
OTU.1203,0.010243616178132076,3,13CXPS
OTU.1202,0.007932451602712387,3,13CXPS
OTU.1209,0.001955295289324477,3,13CXPS
OTU.1208,-0.002313247572482968,3,13CXPS
OTU.1570,0.01990767535966853,3,13CXPS
OTU.5252,,3,13CXPS
OTU.2973,,3,13CXPS
OTU.2970,,3,13CXPS
OTU.2971,,3,13CXPS
OTU.2976,-0.00467281475035608,3,13CXPS
OTU.2977,,3,13CXPS
OTU.2974,,3,13CXPS
OTU.2975,,3,13CXPS
OTU.2978,,3,13CXPS
OTU.5259,-0.0009964440614469439,3,13CXPS
OTU.630,0.0036670149339403935,3,13CXPS
OTU.631,0.0076180318864844665,3,13CXPS
OTU.632,-0.009655900581849286,3,13CXPS
OTU.633,0.006191113934170378,3,13CXPS
OTU.634,0.014384964622498053,3,13CXPS
OTU.635,0.0011184333188469786,3,13CXPS
OTU.636,0.02473232847672624,3,13CXPS
OTU.637,0.011936328503957316,3,13CXPS
OTU.638,0.0037953082797288484,3,13CXPS
OTU.639,-0.005915506700172379,3,13CXPS
OTU.3159,,3,13CXPS
OTU.3158,,3,13CXPS
OTU.3153,,3,13CXPS
OTU.3152,,3,13CXPS
OTU.3151,,3,13CXPS
OTU.3150,,3,13CXPS
OTU.3157,,3,13CXPS
OTU.3156,,3,13CXPS
OTU.3155,,3,13CXPS
OTU.3154,,3,13CXPS
OTU.2792,,3,13CXPS
OTU.2793,,3,13CXPS
OTU.2790,0.011780026548604772,3,13CXPS
OTU.2791,,3,13CXPS
OTU.2796,,3,13CXPS
OTU.2797,0.0022721242600611813,3,13CXPS
OTU.2794,,3,13CXPS
OTU.2795,,3,13CXPS
OTU.1577,,3,13CXPS
OTU.2798,,3,13CXPS
OTU.2799,0.017605110578186478,3,13CXPS
OTU.4655,,3,13CXPS
OTU.4654,,3,13CXPS
OTU.4657,,3,13CXPS
OTU.4656,,3,13CXPS
OTU.4651,,3,13CXPS
OTU.4650,,3,13CXPS
OTU.4653,,3,13CXPS
OTU.4652,,3,13CXPS
OTU.4659,,3,13CXPS
OTU.4658,,3,13CXPS
OTU.5658,,3,13CXPS
OTU.5659,,3,13CXPS
OTU.5656,,3,13CXPS
OTU.5657,,3,13CXPS
OTU.5654,,3,13CXPS
OTU.5655,,3,13CXPS
OTU.5652,,3,13CXPS
OTU.5653,,3,13CXPS
OTU.5650,,3,13CXPS
OTU.5651,,3,13CXPS
OTU.1568,,3,13CXPS
OTU.1569,,3,13CXPS
OTU.1560,,3,13CXPS
OTU.2949,,3,13CXPS
OTU.5268,,3,13CXPS
OTU.2947,,3,13CXPS
OTU.2946,,3,13CXPS
OTU.2945,,3,13CXPS
OTU.2944,,3,13CXPS
OTU.5263,0.009127488911462756,3,13CXPS
OTU.2942,,3,13CXPS
OTU.2941,,3,13CXPS
OTU.2940,,3,13CXPS
OTU.4083,,3,13CXPS
OTU.1564,0.015382796850041291,3,13CXPS
OTU.1565,-0.04804948491698058,3,13CXPS
OTU.1566,,3,13CXPS
OTU.4087,,3,13CXPS
OTU.803,-0.0014531738469847344,3,13CXPS
OTU.802,-0.014407617136519058,3,13CXPS
OTU.99,-0.007047940426747834,3,13CXPS
OTU.98,-0.006575047805719381,3,13CXPS
OTU.91,-0.00833075725035859,3,13CXPS
OTU.90,0.01042203695054078,3,13CXPS
OTU.93,0.0077623435226665816,3,13CXPS
OTU.92,-0.0023266005990969507,3,13CXPS
OTU.95,-0.007354845067713445,3,13CXPS
OTU.809,0.017275203078385593,3,13CXPS
OTU.97,-0.0058584598289783685,3,13CXPS
OTU.96,-0.0007281202308095924,3,13CXPS
OTU.5889,,3,13CXPS
OTU.5888,,3,13CXPS
OTU.5883,,3,13CXPS
OTU.5882,,3,13CXPS
OTU.5881,,3,13CXPS
OTU.5880,0.02544338237592325,3,13CXPS
OTU.5887,,3,13CXPS
OTU.5886,,3,13CXPS
OTU.5885,,3,13CXPS
OTU.5884,,3,13CXPS
OTU.1410,-0.02174199484497885,3,13CXPS
OTU.1411,,3,13CXPS
OTU.1412,0.00628473033389354,3,13CXPS
OTU.1413,,3,13CXPS
OTU.1414,-0.0067729700220340305,3,13CXPS
OTU.1415,0.016033547510078572,3,13CXPS
OTU.1416,0.02708795922384244,3,13CXPS
OTU.1417,,3,13CXPS
OTU.1418,0.009139187254299852,3,13CXPS
OTU.1419,0.016930927690196995,3,13CXPS
OTU.6022,,3,13CXPS
OTU.6023,,3,13CXPS
OTU.6024,,3,13CXPS
OTU.6025,,3,13CXPS
OTU.3306,,3,13CXPS
OTU.3307,,3,13CXPS
OTU.3304,0.04919342341491073,3,13CXPS
OTU.3305,,3,13CXPS
OTU.3302,-0.0028467373357625725,3,13CXPS
OTU.3303,,3,13CXPS
OTU.3300,,3,13CXPS
OTU.3301,,3,13CXPS
OTU.3507,0.002917712114387072,3,13CXPS
OTU.3308,,3,13CXPS
OTU.3309,,3,13CXPS
OTU.3056,0.0021400287366759585,3,13CXPS
OTU.3057,,3,13CXPS
OTU.5469,,3,13CXPS
OTU.5468,0.008247731673179493,3,13CXPS
OTU.175,0.0015077187548857562,3,13CXPS
OTU.174,0.0004209896956688386,3,13CXPS
OTU.173,-0.008143009285944025,3,13CXPS
OTU.172,0.00863995401488138,3,13CXPS
OTU.171,-0.008264316850647768,3,13CXPS
OTU.170,-0.001618029368930296,3,13CXPS
OTU.2301,-0.006456585517615521,3,13CXPS
OTU.2300,,3,13CXPS
OTU.2303,-0.00175780196713049,3,13CXPS
OTU.5462,,3,13CXPS
OTU.5465,,3,13CXPS
OTU.5464,,3,13CXPS
OTU.5467,,3,13CXPS
OTU.5466,,3,13CXPS
OTU.2455,,3,13CXPS
OTU.2454,,3,13CXPS
OTU.2457,0.0007148244745571741,3,13CXPS
OTU.2456,,3,13CXPS
OTU.2451,,3,13CXPS
OTU.4885,,3,13CXPS
OTU.1403,,3,13CXPS
OTU.2169,0.03966045611995028,3,13CXPS
OTU.2168,-0.0017040832226205005,3,13CXPS
OTU.5799,,3,13CXPS
OTU.1402,,3,13CXPS
OTU.2165,,3,13CXPS
OTU.2164,,3,13CXPS
OTU.2167,,3,13CXPS
OTU.2166,,3,13CXPS
OTU.2161,,3,13CXPS
OTU.2160,,3,13CXPS
OTU.2163,,3,13CXPS
OTU.2162,,3,13CXPS
OTU.4120,-0.01709320378748691,3,13CXPS
OTU.4127,-0.02774749017347311,3,13CXPS
OTU.4126,,3,13CXPS
OTU.1405,-0.011004024651097621,3,13CXPS
OTU.1404,,3,13CXPS
OTU.3183,,3,13CXPS
OTU.1409,0.013992206932690543,3,13CXPS
OTU.1408,0.010706737593985993,3,13CXPS
OTU.735,0.0005446973175831094,3,13CXPS
OTU.734,-0.016802572038512986,3,13CXPS
OTU.739,-0.0036159999847455992,3,13CXPS
OTU.738,0.007867293339436365,3,13CXPS
OTU.2636,,3,13CXPS
OTU.3953,,3,13CXPS
OTU.3952,-0.03361264352205273,3,13CXPS
OTU.3951,,3,13CXPS
OTU.3950,,3,13CXPS
OTU.3957,,3,13CXPS
OTU.3956,,3,13CXPS
OTU.3955,0.003034619615457812,3,13CXPS
OTU.3954,,3,13CXPS
OTU.3959,,3,13CXPS
OTU.3958,,3,13CXPS
OTU.136,-0.009723441118719922,3,13CXPS
OTU.135,-0.0015552412632628965,3,13CXPS
OTU.2895,,3,13CXPS
OTU.2894,,3,13CXPS
OTU.2897,-0.002712911444856969,3,13CXPS
OTU.2896,,3,13CXPS
OTU.2891,,3,13CXPS
OTU.2890,,3,13CXPS
OTU.5373,,3,13CXPS
OTU.5372,,3,13CXPS
OTU.3799,,3,13CXPS
OTU.3798,,3,13CXPS
OTU.3795,,3,13CXPS
OTU.3794,,3,13CXPS
OTU.3797,-0.0033125142590004764,3,13CXPS
OTU.3796,,3,13CXPS
OTU.3791,,3,13CXPS
OTU.3790,,3,13CXPS
OTU.3793,,3,13CXPS
OTU.3792,,3,13CXPS
OTU.5379,,3,13CXPS
OTU.2898,,3,13CXPS
OTU.1629,0.007975042972219404,3,13CXPS
OTU.1628,0.017110534051157256,3,13CXPS
OTU.348,-0.0010212802471187832,3,13CXPS
OTU.349,-0.0019555880536572534,3,13CXPS
OTU.1623,-0.008606070807048782,3,13CXPS
OTU.1622,-0.015441837223132193,3,13CXPS
OTU.1621,-0.010670632042867112,3,13CXPS
OTU.1620,,3,13CXPS
OTU.1627,0.0016108950787381282,3,13CXPS
OTU.1626,,3,13CXPS
OTU.1625,0.019609903922454208,3,13CXPS
OTU.1624,,3,13CXPS
OTU.3171,,3,13CXPS
OTU.3170,,3,13CXPS
OTU.3173,,3,13CXPS
OTU.3172,,3,13CXPS
OTU.3175,,3,13CXPS
OTU.3174,,3,13CXPS
OTU.3177,,3,13CXPS
OTU.3176,,3,13CXPS
OTU.3179,,3,13CXPS
OTU.3178,,3,13CXPS
OTU.239,-0.007977875833745873,3,13CXPS
OTU.5634,,3,13CXPS
OTU.5635,,3,13CXPS
OTU.5636,,3,13CXPS
OTU.5637,,3,13CXPS
OTU.5630,,3,13CXPS
OTU.5631,,3,13CXPS
OTU.5632,-0.01003519000031905,3,13CXPS
OTU.5633,,3,13CXPS
OTU.5638,,3,13CXPS
OTU.5639,-0.0012957018877530757,3,13CXPS
OTU.234,-0.0031900328356269103,3,13CXPS
OTU.235,-0.000952325207174809,3,13CXPS
OTU.4235,,3,13CXPS
OTU.2965,,3,13CXPS
OTU.2964,,3,13CXPS
OTU.2967,,3,13CXPS
OTU.2966,0.043584549554490426,3,13CXPS
OTU.2961,,3,13CXPS
OTU.5240,,3,13CXPS
OTU.2963,,3,13CXPS
OTU.2962,,3,13CXPS
OTU.2969,,3,13CXPS
OTU.2968,-0.03990776503077287,3,13CXPS
OTU.4234,-0.001712434259853124,3,13CXPS
OTU.237,0.001336904449490195,3,13CXPS
OTU.2336,,3,13CXPS
OTU.230,-0.009993787907363716,3,13CXPS
OTU.2337,-0.003329053841093277,3,13CXPS
OTU.231,0.003112758227852286,3,13CXPS
OTU.618,0.012376582327679575,3,13CXPS
OTU.619,-0.007293376057825984,3,13CXPS
OTU.2338,0.01487383037063661,3,13CXPS
OTU.232,-0.004084742767826333,3,13CXPS
OTU.3545,,3,13CXPS
OTU.344,-0.01162127266347257,3,13CXPS
OTU.345,-0.009306657128156592,3,13CXPS
OTU.346,0.030839177204065482,3,13CXPS
OTU.1436,0.012323481730320829,3,13CXPS
OTU.1437,-0.009756809747585748,3,13CXPS
OTU.1434,,3,13CXPS
OTU.1435,,3,13CXPS
OTU.1432,0.006362513135690584,3,13CXPS
OTU.1433,0.01753859510040634,3,13CXPS
OTU.1430,0.012209495448147534,3,13CXPS
OTU.1431,0.01706688789129207,3,13CXPS
OTU.340,-0.012561392087945489,3,13CXPS
OTU.1438,0.020451285291911647,3,13CXPS
OTU.1439,-0.039736170377490554,3,13CXPS
OTU.342,0.014909671157176563,3,13CXPS
OTU.343,-0.006578900080586925,3,13CXPS
OTU.160,0.005302957551073906,3,13CXPS
OTU.2379,0.001807840245277248,3,13CXPS
OTU.5414,,3,13CXPS
OTU.5415,,3,13CXPS
OTU.5416,-0.009126903217211213,3,13CXPS
OTU.2377,-0.03610454399965923,3,13CXPS
OTU.3862,,3,13CXPS
OTU.168,-0.004936273383157497,3,13CXPS
OTU.169,,3,13CXPS
OTU.2372,,3,13CXPS
OTU.5413,-0.011341646715351095,3,13CXPS
OTU.3864,,3,13CXPS
OTU.3368,,3,13CXPS
OTU.3369,,3,13CXPS
OTU.3364,,3,13CXPS
OTU.3365,,3,13CXPS
OTU.3366,,3,13CXPS
OTU.3367,,3,13CXPS
OTU.3360,,3,13CXPS
OTU.3361,,3,13CXPS
OTU.3362,,3,13CXPS
OTU.3363,0.0022236039090637316,3,13CXPS
OTU.151,-0.002100310883374812,3,13CXPS
OTU.150,-0.002598194495724071,3,13CXPS
OTU.153,-0.0012030756104661755,3,13CXPS
OTU.152,0.006413785048265286,3,13CXPS
OTU.155,-0.004470758876541137,3,13CXPS
OTU.154,0.009939682783224324,3,13CXPS
OTU.157,0.00114421563512912,3,13CXPS
OTU.156,0.018993065123248387,3,13CXPS
OTU.4800,,3,13CXPS
OTU.158,-0.006631021909251356,3,13CXPS
OTU.4802,-0.050605658839833145,3,13CXPS
OTU.4803,,3,13CXPS
OTU.2363,,3,13CXPS
OTU.4805,,3,13CXPS
OTU.2361,,3,13CXPS
OTU.2360,,3,13CXPS
OTU.4177,0.022926092611107673,3,13CXPS
OTU.2183,-0.00590408996073899,3,13CXPS
OTU.2182,,3,13CXPS
OTU.2181,-0.013188063055472155,3,13CXPS
OTU.2180,,3,13CXPS
OTU.2187,0.011285855752143137,3,13CXPS
OTU.2186,,3,13CXPS
OTU.2185,0.01208036589981143,3,13CXPS
OTU.2184,,3,13CXPS
OTU.2189,,3,13CXPS
OTU.2188,,3,13CXPS
OTU.3588,,3,13CXPS
OTU.3589,,3,13CXPS
OTU.3580,,3,13CXPS
OTU.3581,,3,13CXPS
OTU.3582,,3,13CXPS
OTU.3583,,3,13CXPS
OTU.3584,0.0027009962535913257,3,13CXPS
OTU.3585,,3,13CXPS
OTU.3586,,3,13CXPS
OTU.3587,,3,13CXPS
OTU.4750,,3,13CXPS
OTU.4751,,3,13CXPS
OTU.4752,,3,13CXPS
OTU.4753,-0.0015750562880774144,3,13CXPS
OTU.4754,,3,13CXPS
OTU.4755,,3,13CXPS
OTU.1988,-0.004248918227909959,3,13CXPS
OTU.1989,,3,13CXPS
OTU.1986,,3,13CXPS
OTU.1987,,3,13CXPS
OTU.1984,,3,13CXPS
OTU.1985,-0.023025853932540308,3,13CXPS
OTU.1982,-0.006430225235966702,3,13CXPS
OTU.1983,-0.01989939294314591,3,13CXPS
OTU.1980,,3,13CXPS
OTU.1981,,3,13CXPS
OTU.3979,,3,13CXPS
OTU.3978,,3,13CXPS
OTU.1184,-0.011527737293169027,3,13CXPS
