"Day","Treatment","OTU","log2FoldChange","lfcSE","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","p","Experiment","sparsity","padj"
1,"13CXPS","OTU.877",0.202088840401354,0.593577729734925,"Bacteria","Acidobacteria","Candidatus_Solibacter","uncultured_bacterium",NA,NA,NA,NA,0.895191306801508,"13CXPS",0.695652173913043,1
1,"13CXPS","OTU.689",-0.589252112861057,0.729036963172863,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,0.982439635104768,"13CXPS",0.521739130434783,1
1,"13CXPS","OTU.144",-0.328170433867395,0.402564702810125,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,0.999230229193961,"13CXPS",0.91304347826087,1
1,"13CXPS","OTU.365",0.0773005950846696,0.661061229172556,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_bacterium",NA,NA,0.905797444239024,"13CXPS",0.608695652173913,1
1,"13CXPS","OTU.426",0.654167598701202,0.75895567026543,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_bacterium",NA,NA,0.650094441878781,"13CXPS",0.478260869565217,1
1,"13CXPS","OTU.64",-2.01625331127861,0.811955176748794,"Bacteria","Chloroflexi","Herpetosiphonales","Herpetosiphonaceae","Herpetosiphon","uncultured_Chloroflexi_bacterium",NA,NA,0.999868514221736,"13CXPS",0.478260869565217,1
1,"13CXPS","OTU.730",-0.751024003468506,0.705719497139294,"Bacteria","Chloroflexi","S085","uncultured_bacterium",NA,NA,NA,NA,0.991931649305319,"13CXPS",0.608695652173913,1
1,"13CXPS","OTU.539",-0.692994588181915,0.725090432837887,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,NA,0.988136050466732,"13CXPS",0.521739130434783,1
1,"13CXPS","OTU.2138",-0.247021351476949,0.710717258754111,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Nitrospinaceae","Candidatus_Entotheonella","uncultured_bacterium",NA,0.95349651124839,"13CXPS",0.565217391304348,1
1,"13CXPS","OTU.307",0.0391908435916451,0.593572484354592,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Nitrospinaceae","Candidatus_Entotheonella","uncultured_bacterium",NA,0.936875943144999,"13CXPS",0.739130434782609,1
1,"13CXPS","OTU.77",-1.38811528492168,0.502276829482331,"Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA,NA,NA,0.999998329562029,"13CXPS",0.869565217391304,1
