"OTU","Day","Treatment","p.below","padj.below"
"OTU.19",7,"13CXPS",0.999848265385284,1
"OTU.65",7,"13CXPS",0.00896083109228435,0.0211152853985013
"OTU.209",7,"13CXPS",0.0174071048863555,0.0354705432356391
"OTU.16",7,"13CXPS",0.000805814244804103,0.00335553469444389
"OTU.386",7,"13CXPS",0.00476118199765504,0.0127546319463043
"OTU.41",7,"13CXPS",0.0588254330806131,0.0955107744848708
"OTU.205",7,"13CXPS",0.0209925945004854,0.0414187221652434
"OTU.2207",7,"13CXPS",0.0455171011963066,0.0767019124851475
"OTU.306",7,"13CXPS",0.0209785475543038,0.0414187221652434
"OTU.292",7,"13CXPS",0.000855540760655455,0.00349658110287919
"OTU.71",7,"13CXPS",0.00225466092429915,0.00725108286909143
"OTU.239",7,"13CXPS",0.103835564788828,0.152112677704788
"OTU.3775",7,"13CXPS",0.155965932670237,0.214453157421576
"OTU.766",7,"13CXPS",0.385208795804782,0.46736411243079
"OTU.116",7,"13CXPS",8.41570850027468e-05,0.0006099548493202
"OTU.347",7,"13CXPS",0.0334277081156196,0.0596991971087862
"OTU.81",7,"13CXPS",0.0732259233364765,0.114851511302511
"OTU.90",7,"13CXPS",0.000210032635099898,0.00121995591322044
"OTU.544",7,"13CXPS",0.184028614973469,0.246678576269243
"OTU.665",7,"13CXPS",0.0924300605177899,0.138589342851161
"OTU.1455",7,"13CXPS",0.563268646009501,0.651902166657178
"OTU.89",7,"13CXPS",0.000785716913158781,0.00328837078470157
"OTU.515",7,"13CXPS",3.27947394411738e-05,0.00029013424288526
"OTU.576",7,"13CXPS",0.895917804349167,0.968370287657404
"OTU.27",7,"13CXPS",7.52138118770304e-07,1.35493866903114e-05
"OTU.5712",7,"13CXPS",1.92246931672794e-06,3.00740563890322e-05
"OTU.17",7,"13CXPS",4.32444728316454e-09,1.76238949933558e-07
"OTU.38",7,"13CXPS",1.48977636093149e-07,3.54784444617161e-06
"OTU.233",7,"13CXPS",0.000230359331959889,0.0013106840696696
"OTU.5259",7,"13CXPS",1.17187640938835e-06,1.98182636308805e-05
"OTU.20",7,"13CXPS",7.87775141512923e-09,2.88001323794283e-07
"OTU.2294",7,"13CXPS",6.52836065801717e-05,0.000494801969385082
"OTU.5555",7,"13CXPS",0.370178617346399,0.451211520089007
"OTU.3302",7,"13CXPS",0.129044990459518,0.183212933342297
"OTU.5298",7,"13CXPS",9.57978916524429e-06,0.000110769097045569
"OTU.1414",7,"13CXPS",0.0254382774420954,0.0479450778779752
"OTU.4969",7,"13CXPS",0.000242261446987163,0.00136461103391051
"OTU.73",7,"13CXPS",0.636627088820134,0.723664811525767
"OTU.1028",7,"13CXPS",0.331890064300015,0.408252696610508
"OTU.123",7,"13CXPS",0.0769700988763988,0.119368475238133
"OTU.460",7,"13CXPS",0.192937123998015,0.256178221857129
"OTU.1035",7,"13CXPS",0.327474857923642,0.403021038018898
"OTU.5263",7,"13CXPS",0.726410343814369,0.812716523277463
"OTU.2381",7,"13CXPS",0.164316575580165,0.224076251723692
"OTU.4273",7,"13CXPS",0.00117949812963702,0.00438300799742545
"OTU.621",7,"13CXPS",0.0259433566403094,0.0487799834610527
"OTU.160",7,"13CXPS",0.138534907357411,0.194136290693644
"OTU.109",7,"13CXPS",0.100650485848074,0.148673266677547
"OTU.22",7,"13CXPS",0.99999652319671,1
"OTU.240",7,"13CXPS",0.995758169902214,1
"OTU.115",7,"13CXPS",0.939688418694887,0.999600089377616
"OTU.225",7,"13CXPS",0.626104022413601,0.714643985179161
"OTU.4822",7,"13CXPS",0.0992626655317215,0.14747141030226
"OTU.243",7,"13CXPS",0.997542674345672,1
"OTU.429",7,"13CXPS",0.286149089788325,0.358551732466621
"OTU.1087",7,"13CXPS",0.131399975039104,0.186237364850178
"OTU.660",7,"13CXPS",0.245149789680962,0.312534552383011
"OTU.206",7,"13CXPS",0.075926571901983,0.118118559291821
"OTU.263",7,"13CXPS",0.313894065308575,0.38872573187579
"OTU.276",7,"13CXPS",0.000555972178617427,0.00252216575920242
"OTU.1016",7,"13CXPS",0.0696496511424951,0.110426679043522
"OTU.181",7,"13CXPS",0.00688741907119903,0.0170879479151704
"OTU.13",7,"13CXPS",0.0137616467431697,0.02934282174992
"OTU.4884",7,"13CXPS",0.0208132313650696,0.0412284407757475
"OTU.398",7,"13CXPS",0.046277646227081,0.0775766881460036
"OTU.126",7,"13CXPS",0.0708464508655303,0.111824937683624
"OTU.167",7,"13CXPS",0.0225654131509418,0.0437237857312871
"OTU.235",7,"13CXPS",0.259304209580532,0.328390354058686
"OTU.232",7,"13CXPS",0.00200695452235365,0.00659087046574791
"OTU.198",7,"13CXPS",0.0586748419156018,0.0954618174098076
"OTU.202",7,"13CXPS",0.000862467110755252,0.00349920159330883
"OTU.75",7,"13CXPS",4.41319439398612e-08,1.20562651246698e-06
"OTU.349",7,"13CXPS",0.805104327554695,0.887578429401761
"OTU.416",7,"13CXPS",0.0442768452070035,0.0750833814356143
"OTU.291",7,"13CXPS",0.012367819109215,0.0268997360503137
"OTU.129",7,"13CXPS",0.0116331859536893,0.0257754904464097
"OTU.86",7,"13CXPS",0.0379640288039056,0.0664170130939545
"OTU.76",7,"13CXPS",0.06452954587677,0.103297135254121
"OTU.18",7,"13CXPS",0.870274817170867,0.946811248949488
"OTU.223",7,"13CXPS",0.0235679030036806,0.0451037774188991
"OTU.137",7,"13CXPS",0.181391236245782,0.243750601787575
"OTU.564",7,"13CXPS",2.93356337448015e-05,0.000262332321904951
"OTU.5468",7,"13CXPS",0.000331134631575549,0.00169382858867657
"OTU.1719",7,"13CXPS",0.000190066389115708,0.00112769700081539
"OTU.825",7,"13CXPS",0.596503883052344,0.683998456304487
"OTU.200",7,"13CXPS",0.000539889984971759,0.00247450809127684
"OTU.3002",7,"13CXPS",0.00136977085407942,0.00489260106787564
"OTU.635",7,"13CXPS",0.0692346146662488,0.109908845504658
"OTU.219",7,"13CXPS",0.0357376276775601,0.0632790188079875
"OTU.136",7,"13CXPS",0.0421700590373752,0.0722998391495965
"OTU.309",7,"13CXPS",0.00461715237772925,0.0124357971950541
"OTU.311",7,"13CXPS",0.000369946299907834,0.00184676004331501
"OTU.104",7,"13CXPS",0.0873808009968161,0.132537322317318
"OTU.30",7,"13CXPS",1.16584155364652e-05,0.0001288125378829
"OTU.5788",7,"13CXPS",0.000446887506270188,0.00212828034595342
"OTU.379",7,"13CXPS",0.00335683697436411,0.00966986873495848
"OTU.3493",7,"13CXPS",0.00123030462419747,0.00455817778801031
"OTU.299",7,"13CXPS",0.0395820077602449,0.0685242836295047
"OTU.142",7,"13CXPS",0.000588252527829701,0.00262078097524128
"OTU.251",7,"13CXPS",0.0576535852084237,0.0941136923002487
"OTU.5607",7,"13CXPS",0.000161829851351893,0.000998285385758823
"OTU.2720",7,"13CXPS",0.078920223306678,0.121860667789069
"OTU.512",7,"13CXPS",0.0205173731387213,0.040786505400894
"OTU.5894",7,"13CXPS",0.0406682579377956,0.0701605060606245
"OTU.322",7,"13CXPS",0.000148339935588211,0.000937564449180375
"OTU.39",7,"13CXPS",0.00162088615412779,0.00558105675784168
"OTU.357",7,"13CXPS",0.062645651037482,0.101062354626334
"OTU.2183",7,"13CXPS",0.0519300264074965,0.0857866105803539
"OTU.478",7,"13CXPS",0.00746896404046221,0.0182395330104018
"OTU.1968",7,"13CXPS",0.253528021741826,0.321730812685135
"OTU.5957",7,"13CXPS",0.0154615844571061,0.0322732988752022
"OTU.2824",7,"13CXPS",2.11027477884389e-05,0.000204431406032195
"OTU.87",7,"13CXPS",0.00107482464069289,0.00411266567230785
"OTU.492",7,"13CXPS",0.000402941774181034,0.00197967045575899
"OTU.396",7,"13CXPS",6.2407992022991e-05,0.000477373132828171
"OTU.837",7,"13CXPS",0.000121293509535892,0.000800458055907802
"OTU.508",7,"13CXPS",0.0398069339339682,0.068770005392526
"OTU.272",7,"13CXPS",0.00144472987263568,0.00510895940735746
"OTU.383",7,"13CXPS",0.0245346523390474,0.0465596532174595
"OTU.53",7,"13CXPS",0.00481299375861447,0.0128076264138269
"OTU.287",7,"13CXPS",0.0238296074874335,0.0454930286484367
"OTU.199",7,"13CXPS",0.0234313564017267,0.0449809668067123
"OTU.1168",7,"13CXPS",0.0192754201088207,0.0386441083794583
"OTU.352",7,"13CXPS",0.0870980141447976,0.132269800344512
"OTU.2263",7,"13CXPS",0.211337864608282,0.276082990759952
"OTU.84",7,"13CXPS",9.58879326036965e-05,0.000667723810792128
"OTU.158",7,"13CXPS",0.0486780313924055,0.0809455425026891
"OTU.366",7,"13CXPS",0.66084500845147,0.748115068766099
"OTU.3181",7,"13CXPS",0.176032426580132,0.237835115477287
"OTU.4310",7,"13CXPS",0.226752613174695,0.292682760307525
"OTU.114",7,"13CXPS",0.149817426414178,0.207838237759847
"OTU.422",7,"13CXPS",0.675791254244003,0.761567116070078
"OTU.140",7,"13CXPS",0.00434463230325165,0.0118299626570467
"OTU.1855",7,"13CXPS",0.438728787434028,0.524365271904323
"OTU.598",7,"13CXPS",0.285010427241757,0.35730505402068
"OTU.1701",7,"13CXPS",0.0407583912469391,0.0702672403882736
"OTU.5065",7,"13CXPS",0.000983819112721382,0.00384555709783861
"OTU.4706",7,"13CXPS",0.000294107041555327,0.0015589554484148
"OTU.4825",7,"13CXPS",0.109094311374775,0.158735412318263
"OTU.5",7,"13CXPS",0.999999999999247,1
"OTU.40",7,"13CXPS",0.00417325893118358,0.0114913476429084
"OTU.234",7,"13CXPS",0.00078340633770315,0.00328422960460376
"OTU.4759",7,"13CXPS",0.000674260562136668,0.0029100898567218
"OTU.96",7,"13CXPS",0.00281176545472226,0.00858651392651914
"OTU.4741",7,"13CXPS",0.000201831178900465,0.00118059367234484
"OTU.175",7,"13CXPS",0.0036357809317123,0.0103653112342165
"OTU.3449",7,"13CXPS",0.00379796030506321,0.0106927851850364
"OTU.371",7,"13CXPS",0.325512237216907,0.400804072174953
"OTU.196",7,"13CXPS",0.000139084189969496,0.000886572554523507
"OTU.1627",7,"13CXPS",0.00270227756178005,0.0083451702094226
"OTU.170",7,"13CXPS",0.000123552314421993,0.00080829224645546
"OTU.346",7,"13CXPS",0.649360852315576,0.736180321443318
"OTU.3717",7,"13CXPS",0.030580084624296,0.0557346703636363
"OTU.26",7,"13CXPS",0.0987063384599443,0.146848568169612
"OTU.3674",7,"13CXPS",0.00925649814513397,0.0216274947263187
"OTU.3823",7,"13CXPS",0.242206938895831,0.309258577347219
"OTU.197",7,"13CXPS",0.223509745193293,0.290002727844742
"OTU.590",7,"13CXPS",0.0197597510339428,0.0394560169240014
"OTU.231",7,"13CXPS",0.000978619805334079,0.00383730100325003
"OTU.101",7,"13CXPS",8.09671647529492e-11,4.68103189711236e-09
"OTU.133",7,"13CXPS",9.25298345959255e-09,3.15108450418453e-07
"OTU.314",7,"13CXPS",0.000810843443000464,0.00336520333772814
"OTU.259",7,"13CXPS",0.537204680293455,0.626109158560492
"OTU.643",7,"13CXPS",0.0149257185955396,0.0313919935943413
"OTU.709",7,"13CXPS",0.0238434466843024,0.0454930286484367
"OTU.756",7,"13CXPS",0.036519091368008,0.064387561092814
"OTU.3363",7,"13CXPS",0.0439574824732216,0.0746436485166865
"OTU.68",7,"13CXPS",0.999692236259429,1
"OTU.290",7,"13CXPS",0.141842658131956,0.198101600065193
"OTU.48",7,"13CXPS",0.00153294067326361,0.0053523743170412
"OTU.644",7,"13CXPS",0.164278601371246,0.224076251723692
"OTU.380",7,"13CXPS",0.0415458164627802,0.0713772631143549
"OTU.34",7,"13CXPS",0.00420894673717494,0.0115618139100739
"OTU.384",7,"13CXPS",0.22712581832563,0.292860365330661
"OTU.92",7,"13CXPS",0.000275758196135013,0.00148050986112605
"OTU.549",7,"13CXPS",0.0216956268097571,0.0423354224874852
"OTU.74",7,"13CXPS",0.00428500107166025,0.0117060578726894
"OTU.46",7,"13CXPS",0.00698413721844618,0.017276184204037
"OTU.2897",7,"13CXPS",0.00172885900512042,0.00585550883750594
"OTU.4405",7,"13CXPS",0.0153553611860512,0.0320785108474985
"OTU.5211",7,"13CXPS",0.00181066639705279,0.00605829968112146
"OTU.29",7,"13CXPS",1.20328454933107e-05,0.000132361300426418
"OTU.5144",7,"13CXPS",0.91960238530413,0.984773495677351
"OTU.15",7,"13CXPS",0.0676645043372565,0.107622493782738
"OTU.215",7,"13CXPS",0.000265074987622186,0.00144829982248078
"OTU.11",7,"13CXPS",0.999999999999999,1
"OTU.5827",7,"13CXPS",0.00784435113760823,0.0189698997355001
"OTU.154",7,"13CXPS",0.000212832650975961,0.00123046969843312
"OTU.100",7,"13CXPS",0.450718458006288,0.537661269963355
"OTU.6",7,"13CXPS",0.0397223946116707,0.0687194662523405
"OTU.2",7,"13CXPS",2.22047844416353e-05,0.000211498444911515
"OTU.143",7,"13CXPS",1.67388125355589e-07,3.82729368514563e-06
"OTU.54",7,"13CXPS",3.62258820754822e-07,7.38176580652859e-06
"OTU.182",7,"13CXPS",0.00115266807388945,0.00430260184938314
"OTU.103",7,"13CXPS",0.0259597418016785,0.0487799834610527
"OTU.768",7,"13CXPS",0.111644813199901,0.161700879637027
"OTU.45",7,"13CXPS",7.36717285124135e-05,0.000545083086553155
"OTU.227",7,"13CXPS",0.402060981471099,0.484970208606091
"OTU.312",7,"13CXPS",0.00560241140047691,0.0145230393551466
"OTU.214",7,"13CXPS",0.0635664947906944,0.102084177034668
"OTU.222",7,"13CXPS",0.117296344386096,0.168554168869269
"OTU.315",7,"13CXPS",0.000733917926566169,0.00311351529939163
"OTU.63",7,"13CXPS",0.00158937273506048,0.00551840868625747
"OTU.49",7,"13CXPS",0.0104971372791891,0.0238101124781606
"OTU.339",7,"13CXPS",0.00422117838147455,0.0115698450455852
"OTU.677",7,"13CXPS",0.969160706985761,1
"OTU.638",7,"13CXPS",0.910329752974209,0.978840729192857
"OTU.83",7,"13CXPS",0.809269435454393,0.891774741373946
"OTU.241",7,"13CXPS",0.876536807198983,0.951974881038301
"OTU.6013",7,"13CXPS",0.84645241959126,0.925365310072064
"OTU.268",7,"13CXPS",0.0757094471756373,0.11792837448536
"OTU.1700",7,"13CXPS",0.153900633276298,0.212317965774072
"OTU.345",7,"13CXPS",0.22960486236608,0.295638499993636
"OTU.262",7,"13CXPS",0.324659820712968,0.400150874711175
"OTU.739",7,"13CXPS",0.11911792519338,0.170776910052331
"OTU.102",7,"13CXPS",0.189737881130657,0.253051701980051
"OTU.248",7,"13CXPS",0.00124011560541997,0.00456102846004771
"OTU.269",7,"13CXPS",0.0847127733941145,0.129358694507229
"OTU.25",7,"13CXPS",0.00594662702943757,0.0151594209325758
"OTU.21",7,"13CXPS",7.63032083869487e-05,0.00056121235517738
"OTU.279",7,"13CXPS",0.00291087530560219,0.00881417297165291
"OTU.261",7,"13CXPS",0.0383558589468488,0.066914151117099
"OTU.308",7,"13CXPS",2.06254126839537e-06,3.20467349576931e-05
"OTU.148",7,"13CXPS",0.100527550507489,0.148668346556585
"OTU.191",7,"13CXPS",0.0020432175528747,0.00669227778187945
"OTU.213",7,"13CXPS",0.00011149444558286,0.000754834541062616
"OTU.278",7,"13CXPS",0.0117366663209912,0.0259354244213191
"OTU.94",7,"13CXPS",1.00515236027309e-06,1.7722047997439e-05
"OTU.43",7,"13CXPS",0.000276330078665522,0.00148050986112605
"OTU.177",7,"13CXPS",0.150687960384376,0.208812859261738
"OTU.176",7,"13CXPS",0.00791957164140505,0.0190775727718343
"OTU.166",7,"13CXPS",0.0370246104208566,0.0651402558430641
"OTU.161",7,"13CXPS",0.00416195223934591,0.0114834775438556
"OTU.775",7,"13CXPS",0.00303179641640425,0.00904807429913682
"OTU.188",7,"13CXPS",6.73171045441452e-06,8.62630525240954e-05
"OTU.144",7,"13CXPS",0.0266006095022949,0.049871127618933
"OTU.98",7,"13CXPS",0.101219651427158,0.149159486335456
"OTU.4322",7,"13CXPS",0.632180327558362,0.720587021691924
"OTU.64",7,"13CXPS",0.506769780187731,0.5959459193693
"OTU.218",7,"13CXPS",0.840594941322032,0.920986788949569
"OTU.539",7,"13CXPS",2.02950401896021e-05,0.00019863830228909
"OTU.368",7,"13CXPS",0.040225577846135,0.0694449906427025
"OTU.336",7,"13CXPS",0.0423215145872805,0.0724096939187745
"OTU.711",7,"13CXPS",0.0166434552514013,0.0343651409925114
"OTU.725",7,"13CXPS",0.554775355219537,0.643883995190757
"OTU.2138",7,"13CXPS",0.00638295650509648,0.0160051071738846
"OTU.307",7,"13CXPS",0.000258950021693365,0.00142738304640733
"OTU.77",7,"13CXPS",0.00378315051856017,0.0106712561191672
"OTU.135",7,"13CXPS",1.47583546325911e-05,0.000154807044795871
"OTU.237",7,"13CXPS",0.00371344942854939,0.0105383964376413
"OTU.1917",7,"13CXPS",0.305163219119705,0.379317881365794
"OTU.449",7,"13CXPS",0.591840005105991,0.67896366067997
"OTU.991",7,"13CXPS",0.085447225490795,0.130320124276145
"OTU.210",7,"13CXPS",0.0453950909087491,0.0766658940211619
"OTU.66",7,"13CXPS",6.73566580904418e-05,0.000508197782966075
"OTU.33",7,"13CXPS",8.0148189205373e-05,0.000583658583814577
"OTU.4704",7,"13CXPS",0.0776273015219863,0.120094265726073
"OTU.5944",7,"13CXPS",0.000580455844351992,0.00259534753427887
"OTU.2358",7,"13CXPS",0.00109310837577729,0.00414248082649748
"OTU.79",14,"13CXPS",1.71398467777092e-07,3.87360537176229e-06
"OTU.304",14,"13CXPS",0.000171824641101401,0.00104184404336118
"OTU.50",14,"13CXPS",1.93593579450004e-05,0.000195158181931369
"OTU.669",14,"13CXPS",0.000135075673325526,0.000866955639555673
"OTU.162",14,"13CXPS",0.00720019148588141,0.0177049218930773
"OTU.156",14,"13CXPS",0.137344437107646,0.19290297776814
"OTU.710",14,"13CXPS",0.00210873232992777,0.0068706534366978
"OTU.134",14,"13CXPS",0.00258498325233796,0.00809353698402036
"OTU.342",14,"13CXPS",0.00129941942930738,0.00473707828725166
"OTU.12",14,"13CXPS",1.58375493811367e-09,7.15857232027379e-08
"OTU.122",14,"13CXPS",0.000474941108955346,0.0022392573157721
"OTU.141",14,"13CXPS",0.098237409681552,0.146326063791695
"OTU.121",14,"13CXPS",4.66509288051059e-05,0.00037900068303756
"OTU.155",14,"13CXPS",0.00211748929144845,0.00688213014732853
"OTU.113",14,"13CXPS",0.0124065987959072,0.0269369472546945
"OTU.4925",14,"13CXPS",6.36393151932691e-05,0.0004852985815045
"OTU.80",14,"13CXPS",0.090615668769849,0.136249510102691
"OTU.93",14,"13CXPS",0.382740040746877,0.464595576805047
"OTU.106",14,"13CXPS",0.0907503342734859,0.136317420546155
"OTU.69",14,"13CXPS",0.0208061948909693,0.0412284407757475
"OTU.277",14,"13CXPS",0.0171004071176051,0.0350178023841567
"OTU.360",14,"13CXPS",0.000389194411047919,0.00192353341126268
"OTU.99",14,"13CXPS",0.363458710795878,0.4435730756203
"OTU.2338",14,"13CXPS",0.0880301790546802,0.133359552181557
"OTU.147",14,"13CXPS",0.00256413583087953,0.0080383879893651
"OTU.5980",14,"13CXPS",0.0414990079275609,0.071346150558725
"OTU.72",14,"13CXPS",3.3910259537403e-05,0.000296834173274591
"OTU.60",14,"13CXPS",0.00350787747702369,0.0100467550782038
"OTU.159",14,"13CXPS",0.476029277988326,0.563796467403038
"OTU.107",14,"13CXPS",0.96569710815885,1
"OTU.2379",14,"13CXPS",0.446064981993726,0.532621299345054
"OTU.14",14,"13CXPS",0.997097124974751,1
"OTU.6203",14,"13CXPS",0.543097204716521,0.632680248793473
"OTU.822",14,"13CXPS",0.131115571299845,0.185940279664242
"OTU.95",14,"13CXPS",2.15116939802959e-05,0.000207279345872154
"OTU.338",14,"13CXPS",0.106293944157993,0.155289999314581
"OTU.650",14,"13CXPS",0.00481702763351895,0.0128076264138269
"OTU.408",14,"13CXPS",0.0424107846692914,0.0724626877579783
"OTU.351",14,"13CXPS",0.903556529787361,0.973477194485179
"OTU.217",14,"13CXPS",0.988083104657318,1
"OTU.256",14,"13CXPS",0.21263292425171,0.27762891265218
"OTU.427",14,"13CXPS",0.654283208169248,0.741024171074602
"OTU.410",14,"13CXPS",0.189536109232582,0.252918286394095
"OTU.313",14,"13CXPS",0.294315436563855,0.367672449898364
"OTU.117",14,"13CXPS",0.633970520937717,0.722296386366253
"OTU.455",14,"13CXPS",0.0959462969756047,0.143338399576731
"OTU.552",14,"13CXPS",0.612445725288647,0.700340419994285
"OTU.363",14,"13CXPS",0.936110339574008,0.996646811212413
"OTU.364",14,"13CXPS",0.958084228287681,1
"OTU.150",14,"13CXPS",0.999951770464249,1
"OTU.204",14,"13CXPS",0.146014723434324,0.203129604061405
"OTU.468",14,"13CXPS",0.196992066975032,0.260352088516709
"OTU.354",14,"13CXPS",0.721706946767444,0.808545952980562
"OTU.466",14,"13CXPS",0.242592095850568,0.309591350248723
"OTU.47",14,"13CXPS",0.0182351463574987,0.036855751093286
"OTU.124",14,"13CXPS",0.000424914125724877,0.00205113886709135
"OTU.111",14,"13CXPS",0.14101625330098,0.197390994203962
"OTU.211",14,"13CXPS",0.00243956394857412,0.00771597452437056
"OTU.540",14,"13CXPS",0.0242514395500634,0.046057355784154
"OTU.1503",14,"13CXPS",0.00224446892196204,0.00722765510362387
"OTU.108",14,"13CXPS",0.00424066355843836,0.0116104511082354
"OTU.2013",14,"13CXPS",9.07327431448429e-05,0.000642625639481708
"OTU.439",14,"13CXPS",0.100608348570762,0.148673266677547
"OTU.118",14,"13CXPS",3.69466729611941e-08,1.03201605597223e-06
"OTU.328",14,"13CXPS",0.00167593809798139,0.00571122429078454
"OTU.168",14,"13CXPS",0.0768036339418552,0.119184665405401
"OTU.178",14,"13CXPS",8.79842130814099e-05,0.000630342229741744
"OTU.332",14,"13CXPS",0.00335211330690502,0.00966746366701377
"OTU.4973",14,"13CXPS",0.000422006065324101,0.00205093474730112
"OTU.5706",14,"13CXPS",0.00639302953486219,0.0160051071738846
"OTU.253",14,"13CXPS",0.00574160966091268,0.0147760265186635
"OTU.146",14,"13CXPS",2.8804210808781e-05,0.00026039006571138
"OTU.128",14,"13CXPS",3.87927565830255e-05,0.000328023104984359
"OTU.3616",14,"13CXPS",0.000611064860612696,0.00268870981987503
"OTU.5953",14,"13CXPS",0.00881107350210256,0.0208414164854681
"OTU.5978",14,"13CXPS",0.000134923710668054,0.000866955639555673
"OTU.36",14,"13CXPS",1.64536105670383e-05,0.000169023454006848
"OTU.1800",14,"13CXPS",0.0101415304273907,0.0231494196803809
"OTU.536",14,"13CXPS",4.84581364973866e-06,6.81971654491485e-05
"OTU.413",14,"13CXPS",0.0162058271920161,0.0336572150370527
"OTU.44",14,"13CXPS",0.000539573267783579,0.00247450809127684
"OTU.52",14,"13CXPS",0.00516081603911607,0.0135621444748864
"OTU.55",14,"13CXPS",6.96698439945663e-06,8.74743596820666e-05
"OTU.1371",14,"13CXPS",2.23019845071983e-05,0.000211613486583569
"OTU.189",14,"13CXPS",0.00170461388242926,0.00578916681928843
"OTU.4283",14,"13CXPS",0.00129955245048497,0.00473707828725166
"OTU.2703",14,"13CXPS",0.00952249130341814,0.0220418187898487
"OTU.493",14,"13CXPS",0.00232806074001095,0.00741044686257007
"OTU.229",14,"13CXPS",1.50233363706803e-05,0.000156924429485341
"OTU.67",14,"13CXPS",0.0141540095004249,0.030048563294668
"OTU.4149",14,"13CXPS",0.0239928901898864,0.0456709992435356
"OTU.375",14,"13CXPS",1.47067799982407e-05,0.000154807044795871
"OTU.174",14,"13CXPS",1.26385184794437e-05,0.000137804197104812
"OTU.1056",14,"13CXPS",0.0172524208877565,0.0352130692339596
"OTU.289",14,"13CXPS",5.57760010229359e-05,0.00043466814590288
"OTU.1715",14,"13CXPS",0.000818822152518858,0.00339265311860313
"OTU.317",14,"13CXPS",0.0198237314739786,0.0395520035668626
"OTU.51",14,"13CXPS",7.22483841064629e-05,0.000536147710115423
"OTU.5251",14,"13CXPS",2.45310350370506e-06,3.71854592086023e-05
"OTU.533",14,"13CXPS",0.018052342986311,0.0365159679934655
"OTU.5991",14,"13CXPS",0.177652750697238,0.239373841860886
"OTU.97",14,"13CXPS",0.0205409110064036,0.040786505400894
"OTU.42",14,"13CXPS",0.0009168873641911,0.00364701117980652
"OTU.5261",14,"13CXPS",0.0197071208324927,0.0393825581909782
"OTU.284",14,"13CXPS",0.0588194900718822,0.0955107744848708
"OTU.78",14,"13CXPS",0.00153094096320719,0.0053523743170412
"OTU.249",14,"13CXPS",0.00301050520196753,0.00900615635630718
"OTU.706",14,"13CXPS",0.0671148285155301,0.106953502365133
"OTU.961",14,"13CXPS",0.0162355655752774,0.0336833197673645
"OTU.283",14,"13CXPS",0.0668977710545133,0.106675983862425
"OTU.280",14,"13CXPS",0.000571206687284453,0.00256321267976381
"OTU.296",14,"13CXPS",0.00479266121618167,0.0127975894558836
"OTU.645",14,"13CXPS",0.00276870163035607,0.00848704346863773
"OTU.323",14,"13CXPS",0.0105813490110637,0.0239574076880732
"OTU.2301",14,"13CXPS",0.317134960786845,0.392042522384932
"OTU.3",14,"13CXPS",0.857168367531365,0.935344676022561
"OTU.4743",14,"13CXPS",0.0350243106760953,0.0621931688148379
"OTU.9",14,"13CXPS",0.3133880840978,0.388376259754303
"OTU.8",14,"13CXPS",0.941894861234703,1
"OTU.4121",14,"13CXPS",3.35505492785584e-05,0.000295768317398922
"OTU.1623",14,"13CXPS",2.19525637299559e-05,0.000209900282433348
"OTU.7",14,"13CXPS",0.00798322614902308,0.0191905598120348
"OTU.57",14,"13CXPS",0.999999999938949,1
"OTU.286",14,"13CXPS",0.00429734068394453,0.0117268813834095
"OTU.190",14,"13CXPS",0.000267591189383665,0.00145101356543457
"OTU.139",14,"13CXPS",0.00228538485595446,0.00731663811358235
"OTU.281",14,"13CXPS",0.0331508644047557,0.0592473392596857
"OTU.736",14,"13CXPS",0.315062185468036,0.389867891027147
"OTU.85",14,"13CXPS",4.42730722878463e-10,2.29297620224137e-08
"OTU.195",14,"13CXPS",0.0481833143665512,0.080337840050467
"OTU.1291",14,"13CXPS",0.205820004698008,0.270009779250263
"OTU.437",14,"13CXPS",0.000618769335990305,0.00271298160365414
"OTU.1280",14,"13CXPS",0.668955697262627,0.754890541713523
"OTU.224",14,"13CXPS",0.00651372023701722,0.0162581410735189
"OTU.180",14,"13CXPS",0.103199720189931,0.151396324121818
"OTU.56",14,"13CXPS",0.00109039082322133,0.00413849097179883
"OTU.337",14,"13CXPS",0.0126568622570571,0.0274085013685052
"OTU.343",14,"13CXPS",0.0150464837804941,0.0315658723023699
"OTU.457",14,"13CXPS",0.160181547630481,0.219642210374725
"OTU.362",14,"13CXPS",0.00167706907975572,0.00571122429078454
"OTU.318",14,"13CXPS",0.0537485220576178,0.0886654451461433
"OTU.112",14,"13CXPS",0.0122398514233807,0.0267383749020426
"OTU.226",14,"13CXPS",0.0995110905904199,0.1475161426403
"OTU.35",14,"13CXPS",0.000267906366264871,0.00145101356543457
"OTU.431",14,"13CXPS",0.0238627953972492,0.0454930286484367
"OTU.409",14,"13CXPS",0.000310680417670606,0.00162258722338052
"OTU.1529",14,"13CXPS",0.364541349918197,0.444676052942413
"OTU.187",14,"13CXPS",0.159038216441515,0.218435914957793
"OTU.542",14,"13CXPS",0.00442430719678321,0.0120084354483511
"OTU.271",14,"13CXPS",0.0743010230493261,0.116317596536917
"OTU.6204",14,"13CXPS",0.000708858804480609,0.0030383154964462
"OTU.149",14,"13CXPS",0.223728840779705,0.290135575471229
"OTU.270",14,"13CXPS",0.0351889634994105,0.0624409445107313
"OTU.403",14,"13CXPS",0.555045616127832,0.643883995190757
"OTU.4",14,"13CXPS",0.999999999699264,1
"OTU.37",14,"13CXPS",0.994477535508906,1
